API Key,API kaliti,
API Secret,API maxfiyligi,
Address,Manzil,
Amount,Miqdori,
Assigned To,Tayinlangan,
Assignment,Tayinlangan,
Auth Token,Auth Token,
Color,Rang,
Columns,Ustunlar,
Comment,Izoh,
Completed,Tugallandi,
Condition,Vaziyat,
Contact,Aloqa,
Contacts,Kontaktlar,
Content,Kontent,
Currency,Valyuta,
Date,Sana,
Default,Standart,
Description,Ta&#39;rif,
Details,Batafsil,
DocType,DocType,
Document Type,Hujjat turi,
Due Date,Muddati,
Duration,Muddati,
Email,E-pochta,
Enabled,Faol,
End Date,Tugash sanasi,
Expired,Muddati o&#39;tgan,
Failed,Muvaffaqiyatsiz,
Filters,Filtrlar,
First Name,Ism,
Friday,Juma kuni,
From,From,
From Date,Sana bo&#39;yicha,
From User,Foydalanuvchi tomonidan,
Full Name,To&#39;liq ismi sharif,
Gender,Jins,
Group By,Guruh bo&#39;yicha,
High,Oliy,
ID,ID,
Icon,Belgi,
Image,Rasm,
In Progress,Jarayonda,
Is Default,Standart,
Is Primary,Birlamchi,
Is Standard,Standart,
Kanban,Kanban,
Key,Kalit,
Keyboard Shortcuts,Klaviatura yorliqlari,
Label,Yorliq,
Last Name,Familiya,
Left,Chapdan,
List,Ro&#39;yxat,
Log,Kundalik,
Low,Kam,
Medium,O&#39;rtacha,
Mention,Zikr,
Message,Xabar,
Middle Name,Otasini ismi,
Mobile No,Mobil raqami,
Monday,Dushanba,
Naming Series,Namunaviy qator,
Note,Eslatma,
Owner,Egasi,
Pending,Kutilmoqda,
Phone,Telefon,
Position,Obyekt,
Priority,Birinchi o&#39;ringa,
Public,Ommaviy,
Queued,Navbatga qo&#39;yildi,
Quick Entry,Tez kirish,
Read,O&#39;qing,
Reference Doctype,Yo&#39;naltirilgan DocType,
Reference Document Type,Hujjatning turi,
Reference Name,Malumot nomi,
Reload,Qayta yuklash,
Right,To&#39;g&#39;ri,
Role,Rol,
Sales Manager,Savdo menedjeri,
Sales User,Savdo foydalanuvchisi,
Salutation,Salom,
Saturday,Shanba,
Script,Skript,
Session Defaults,Sessiya standartlari,
Source,Manba,
Source Name,Manba nomi,
Start Date,Boshlanish vaqti,
Start Time,Boshlanish vaqti,
Status,Holat,
Sunday,yakshanba,
System Manager,Tizim menejeri,
Task,Vazifa,
Thursday,Payshanba,
Title,Sarlavha,
Title Field,Sarlavha maydoni,
To,To,
To Date,Hozirgi kungacha,
To User,Foydalanuvchi uchun,
Tuesday,Seshanba,
Twilio Number,Twilio raqami,
Twilio Settings,Twilio sozlamalari,
Type,Turi,
User,Foydalanuvchi,
User Name,Foydalanuvchi ismi,
Validity,Haqiqat,
View Website,Veb-saytni ko&#39;rish,
Website,Veb-sayt,
Wednesday,Chorshanba,
blue,ko&#39;k,
green,yashil rangda,
list,Ro&#39;yxat,
orange,apelsin,
purple,binafsha rang,
red,qizil,
yellow,sariq rangda,
