API Key,crwdns143670:0crwdne143670:0,
API Secret,crwdns143678:0crwdne143678:0,
About,crwdns112978:0crwdne112978:0,
Address,crwdns113204:0crwdne113204:0,
Apply To,crwdns143954:0crwdne143954:0,
Apps,crwdns148374:0crwdne148374:0,
Assigned To,crwdns113684:0crwdne113684:0,
Assignment,crwdns143988:0crwdne143988:0,
Color,crwdns114782:0crwdne114782:0,
Columns,crwdns144404:0crwdne144404:0,
Comment,crwdns114860:0crwdne114860:0,
Completed,crwdns114934:0crwdne114934:0,
Condition,crwdns114954:0crwdne114954:0,
Contact,crwdns115044:0crwdne115044:0,
Content,crwdns144470:0crwdne144470:0,
Currency,crwdns115262:0crwdne115262:0,
Date,crwdns115580:0crwdne115580:0,
Default,crwdns115646:0crwdne115646:0,
Description,crwdns115818:0crwdne115818:0,
Details,crwdns115872:0crwdne115872:0,
DocType,crwdns116000:0crwdne116000:0,
Document Type,crwdns116172:0crwdne116172:0,
Done,crwdns116298:0crwdne116298:0,
Due Date,crwdns144826:0crwdne144826:0,
Duration,crwdns144832:0crwdne144832:0,
Email,crwdns116472:0crwdne116472:0,
Email Sent At,crwdns144878:0crwdne144878:0,
Enabled,crwdns116704:0crwdne116704:0,
End Date,crwdns116758:0crwdne116758:0,
Expired,crwdns145018:0crwdne145018:0,
Failed,crwdns145050:0crwdne145050:0,
Filters,crwdns145122:0crwdne145122:0,
First Name,crwdns117366:0crwdne117366:0,
Form,crwdns117546:0crwdne117546:0,
Frappe Support,crwdns117604:0crwdne117604:0,
Friday,crwdns145236:0crwdne145236:0,
From,crwdns117630:0crwdne117630:0,
From Date,crwdns117636:0crwdne117636:0,
From User,crwdns145242:0crwdne145242:0,
Full Name,crwdns117652:0crwdne117652:0,
Gender,crwdns117692:0crwdne117692:0,
Group By,crwdns117888:0crwdne117888:0,
High,crwdns118132:0crwdne118132:0,
ID,crwdns118172:0crwdne118172:0,
Icon,crwdns118192:0crwdne118192:0,
Image,crwdns145494:0crwdne145494:0,
In Progress,crwdns118458:0crwdne118458:0,
Is Default,crwdns118796:0crwdne118796:0,
Is Primary,crwdns145632:0crwdne145632:0,
Is Standard,crwdns145654:0crwdne145654:0,
Kanban,crwdns145698:0crwdne145698:0,
Key,crwdns145700:0crwdne145700:0,
Keyboard Shortcuts,crwdns118988:0crwdne118988:0,
Label,crwdns119056:0crwdne119056:0,
Last Name,crwdns119140:0crwdne119140:0,
Left,crwdns145794:0crwdne145794:0,
List,crwdns145874:0crwdne145874:0,
Log,crwdns145892:0crwdne145892:0,
Log out,crwdns119460:0crwdne119460:0,
Low,crwdns119548:0crwdne119548:0,
Medium,crwdns119704:0crwdne119704:0,
Mention,crwdns145996:0crwdne145996:0,
Message,crwdns119728:0crwdne119728:0,
Middle Name,crwdns146028:0crwdne146028:0,
Mobile No,crwdns119858:0crwdne119858:0,
Monday,crwdns146048:0crwdne146048:0,
My Profile,crwdns120052:0crwdne120052:0,
My Settings,crwdns120054:0crwdne120054:0,
Naming Series,crwdns146094:0crwdne146094:0,
Note,crwdns120524:0crwdne120524:0,
Owner,crwdns120920:0crwdne120920:0,
Pending,crwdns146366:0crwdne146366:0,
Phone,crwdns146396:0crwdne146396:0,
Position,crwdns146428:0crwdne146428:0,
Priority,crwdns121706:0crwdne121706:0,
Public,crwdns121768:0crwdne121768:0,
Queued,crwdns121882:0crwdne121882:0,
Quick Entry,crwdns146550:0crwdne146550:0,
Read,crwdns121968:0crwdne121968:0,
Reference Doctype,crwdns122118:0crwdne122118:0,
Reference Document Type,crwdns146634:0crwdne146634:0,
Reference Name,crwdns122182:0crwdne122182:0,
Reload,crwdns122270:0crwdne122270:0,
Right,crwdns146764:0crwdne146764:0,
Role,crwdns122644:0crwdne122644:0,
Sales Manager,crwdns122874:0crwdne122874:0,
Sales User,crwdns122878:0crwdne122878:0,
Salutation,crwdns122882:0crwdne122882:0,
Saturday,crwdns146840:0crwdne146840:0,
Script,crwdns146862:0crwdne146862:0,
Session Defaults,crwdns123422:0crwdne123422:0,
Source,crwdns123858:0crwdne123858:0,
Source Name,crwdns147168:0crwdne147168:0,
Start Date,crwdns123934:0crwdne123934:0,
Start Time,crwdns147182:0crwdne147182:0,
Status,crwdns123998:0crwdne123998:0,
Sunday,crwdns147262:0crwdne147262:0,
System Manager,crwdns124296:0crwdne124296:0,
Task,crwdns124370:0crwdne124370:0,
Thursday,crwdns147394:0crwdne147394:0,
Title,crwdns124810:0crwdne124810:0,
Title Field,crwdns147432:0crwdne147432:0,
To,crwdns124864:0crwdne124864:0,
To Date,crwdns124870:0crwdne124870:0,
To User,crwdns124880:0crwdne124880:0,
Toggle Full Width,crwdns124932:0crwdne124932:0,
Toggle Theme,crwdns124940:0crwdne124940:0,
Tuesday,crwdns147538:0crwdne147538:0,
Type,crwdns125110:0crwdne125110:0,
User,crwdns125394:0crwdne125394:0,
User Name,crwdns147662:0crwdne147662:0,
Validity,crwdns147690:0crwdne147690:0,
View Website,crwdns125722:0crwdne125722:0,
Website,crwdns125856:0crwdne125856:0,
Wednesday,crwdns147764:0crwdne147764:0,
blue,crwdns147874:0crwdne147874:0,
cyan,crwdns147920:0crwdne147920:0,
gray,crwdns148004:0crwdne148004:0,
green,crwdns148006:0crwdne148006:0,
list,crwdns148050:0crwdne148050:0,
orange,crwdns148104:0crwdne148104:0,
pink,crwdns148114:0crwdne148114:0,
purple,crwdns148132:0crwdne148132:0,
red,crwdns148146:0crwdne148146:0,
yellow,crwdns148266:0crwdne148266:0,
