API Key,API Key,
API Secret,API Secret,
Address,Indirizzo,
Amount,Importo,
Assigned To,Assegnato a,
Assignment,assegnazione,
Auth Token,Token di autenticazione,
Color,Colore,
Columns,colonne,
Comment,Commento,
Completed,Completato,
Condition,Condizione,
Contact,Contatto,
Contacts,Contatti,
Content,Contenuto,
Currency,Valuta,
Date,Data,
Default,Predefinito,
Description,Descrizione,
Details,Dettagli,
DocType,DocType,
Document Type,tipo di documento,
Due Date,Data di scadenza,
Duration,Durata,
Email,E-mail,
Enabled,Attivato,
End Date,Data di Fine,
Expired,Scaduto,
Failed,Impossibile,
Filters,Filtri,
First Name,Nome,
Friday,Venerdì,
From,Da,
From Date,Da Data,
From User,Da utente,
Full Name,Nome Completo,
Gender,Genere,
Group By,Raggruppare per,
High,Alto,
ID,ID,
Icon,Icona,
Image,Immagine,
In Progress,In corso,
Is Default,È Default,
Is Primary,È primario,
Is Standard,È standard,
Kanban,Kanban,
Key,Chiave,
Keyboard Shortcuts,Tasti rapidi,
Label,Etichetta,
Last Name,Cognome,
Left,Sinistra,
List,Lista,
Log,Log,
Low,Basso,
Medium,Media,
Mention,Citare,
Message,Messaggio,
Middle Name,Secondo nome,
Mobile No,Num. Cellulare,
Monday,Lunedi,
Naming Series,Denominazione Serie,
Note,Nota,
Owner,Proprietario,
Pending,In attesa,
Phone,Telefono,
Position,Posizione,
Priority,Priorità,
Public,Pubblico,
Queued,In coda,
Quick Entry,Inserimento rapido,
Read,Leggi,
Reference Doctype,Riferimento DocType,
Reference Document Type,Riferimento Tipo di documento,
Reference Name,nome di riferimento,
Reload,Aggiorna,
Right,Giusto,
Role,Ruolo,
Sales Manager,Sales Manager,
Sales User,Utente Vendite,
Salutation,Appellativo,
Saturday,Sabato,
Script,Script,
Session Defaults,Sessioni predefinite,
Source,Fonte,
Source Name,Source Name,
Start Date,Data di inizio,
Start Time,Ora di inizio,
Status,Stato,
Sunday,Domenica,
System Manager,System Manager,
Task,Attività,
Thursday,Giovedì,
Title,Titolo,
Title Field,Titolo campo,
To,A,
To Date,A Data,
To User,All&#39;utente,
Tuesday,Martedì,
Twilio Number,Numero Twilio,
Twilio Settings,Impostazioni Twilio,
Type,Tipo,
User,Utente,
User Name,Nome utente,
Validity,Validità,
View Website,Visualizza sito web,
Website,Sito Web,
Wednesday,Mercoledì,
blue,blu,
green,verde,
list,elenco,
orange,arancione,
purple,viola,
red,rosso,
yellow,giallo,
