API Key,API密鑰,
API Secret,API揭秘,
About,關於,
Actions,操作,
Activity,活动,
Add Column,添加列,
Add Filter,新增過濾器,
Address,地址,
Amount,量,
Apply,應用,
Assign To,分配给,
Assigned To,已分配给,
Assignment,分配,
Attach,附件,
Attachments,附件,
Auth Token,验证令牌,
BCC,BCC,
Between,之间,
CC,抄送,
CSV,CSV,
Camera,相机,
Cancel,取消,
Clear,明确,
Close,关闭,
Collapse,坍方,
Color,颜色,
Columns,列,
Comment,评论,
Comments,评论,
Completed,已完成,
Condition,條件,
Contact,联系人,
Contacts,往來,
Content,內容,
Content Type,内容类型,
Create,创建,
Create New,创建新的,
Currency,货币,
Date,日期,
Default,默认,
Delete,删除,
Description,描述,
Desk,辦公桌,
Details,详细信息,
Discard,丢弃,
DocType,DocType,
Doctype,文档类型,
Document Type,文档类型,
Done,DONE,
Download,下载,
Drop files here,删除文件,
Due Date,到期日,
Duplicate,复制,
Duration,持续时间,
Edit,编辑,
Edit Profile,编辑个人资料,
Email,电子邮件,
Emails,電子郵件,
Enable,啟用,
Enabled,已启用,
End Date,结束日期,
Equals,等号,
Error,错误,
Excel,高強,
Expand,扩大,
Expired,已过期,
Export,导出,
Export Type,导出类型,
Failed,失败,
Field,字段,
Filter,过滤,
Filters,过滤器,
First Name,名,
Friday,星期五,
From,从,
From Date,起始日期,
From User,来自用户,
Full Name,全名,
Gender,性别,
Group By,通过...分组,
Hide,隐藏,
High,高,
ID,ID,
Icon,图标,
Image,圖像,
In,在,
In Progress,进行中,
Integrations,集成,
Invalid Account SID or Auth Token.,无效的帐户SID或身份验证令牌。,
Is,是,
Is Default,是否默认,
Is Primary,是主要的,
Is Standard,為標準,
John Doe,John Doe,
Kanban,看板,
Key,關鍵,
Keyboard Shortcuts,键盘快捷键,
Label,标签,
Last Month,上个月,
Last Name,姓,
Last Quarter,上个季度,
Last Week,上个星期,
Last Year,去年,
Left,左边,
Like,喜欢,
Link,鏈接,
List,名單,
Load More,装载更多,
Loading...,载入中...,
Log,日誌,
Low,低,
Make {0},制作{0},
Medium,中,
Mention,提到,
Message,信息,
Middle Name,中间名,
Mobile No,手机号码,
Monday,星期一,
My Settings,我的設定,
Name,名称,
Naming Series,名录,
New,新,
New Address,新地址,
New Email,新的电子邮件,
Not Equals,不等于,
Not In,在不,
Not Like,不类似,
Not Saved,尚未保存,
Note,注,
Notification,通知,
Notifications,通知,
Only one {0} can be set as primary.,只能将一个{0}设置为主。,
Options,選項,
Owner,业主,
Pending,有待,
Phone,电话,
Position,位置,
Primary,主要的,
Priority,优先,
Private,私人,
Public,公,
Queued,排队,
Quick Entry,快速入门,
Read,阅读,
Reference Doc,參考文檔,
Reference Doctype,参考文档类型,
Reference Document Type,参考文档类型,
Reference Name,参考名称,
Refresh,刷新,
Reload,重新载入,
Remove,拆除,
Reply,回复,
Reply All,全部回复,
Reset,重启,
Restore,恢复,
Retake,重拍,
Rich Text,富文本,
Right,右边,
Role,角色,
Sales Manager,销售经理,
Sales User,销售用户,
Salutation,称呼,
Saturday,星期六,
Save,保存,
Script,腳本,
Select {0},选择{0},
Send,发送,
Session Defaults,会话默认值,
Settings,设置,
Show,显示,
Source,源,
Source Name,源名称,
Start Date,开始日期,
Start Time,開始時間,
Status,状态,
Subject,主题,
Success,成功,
Sunday,星期天,
System Manager,系统管理员,
Task,任务,
This Month,这个月,
This Quarter,本季度,
This Week,本星期,
This Year,今年,
Thursday,星期四,
Timespan,时间跨度,
Title,标题,
Title Field,標題字段,
To,至,
To Date,至今,
To User,给用户,
Today,今天,
Tuesday,星期二,
Twilio Number,特维里奥数,
Twilio Settings,Twilio设置,
Type,类型,
Unknown,未知,
Update,更新,
Upload,上传,
Upload Attachment,上傳附件,
User,用户,
User Name,用户名,
Validity,有效性,
Value,值,
View Website,查看网站,
Website,网站,
Wednesday,星期三,
Welcome Message,歡迎消息,
Width,寬度,
Yesterday,昨天,
You,你,
Your assignment on {0} {1} has been removed by {2},您在{0} {1}上的分配已被{2}删除,
blue,蓝色,
comment,评论,
green,绿色,
list,名单,
orange,橙子,
purple,紫色,
red,红色,
yellow,黃色,
{0} is mandatory,{0}是必填项,
