API Key,APIキー,
API Secret,APIシークレット,
Address,住所,
Amount,額,
Assigned To,割当先,
Assignment,割当,
Auth Token,認証トークン,
Color,色,
Columns,列,
Comment,コメント,
Completed,完了,
Condition,条件,
Contact,連絡先,
Contacts,連絡先,
Content,内容,
Currency,通貨,
Date,日付,
Default,初期値,
Description,説明,
Details,詳細,
DocType,DocType,
Document Type,文書タイプ,
Due Date,期日,
Duration,期間,
Email,Eメール,
Enabled,有効,
End Date,終了日,
Expired,期限切れ,
Failed,失敗,
Filters,フィルター,
First Name,お名前（名）,
Friday,金曜日,
From,から,
From Date,開始日,
From User,ユーザーから,
Full Name,氏名,
Gender,性別,
Group By,グループ化,
High,高,
ID,ID,
Icon,アイコン,
Image,画像,
In Progress,進行中,
Is Default,デフォルト,
Is Primary,プライマリです,
Is Standard,標準,
Kanban,かんばん,
Key,キー,
Keyboard Shortcuts,キーボードショートカット,
Label,ラベル,
Last Name,お名前（姓）,
Left,退職,
List,リスト,
Log,ログ,
Low,低,
Medium,普通,
Mention,言及,
Message,メッセージ,
Middle Name,ミドルネーム,
Mobile No,携帯番号,
Monday,月曜日,
Naming Series,シリーズ名を付ける,
Note,ノート,
Owner,所有者,
Pending,保留,
Phone,電話,
Position,ポジション,
Priority,優先度,
Public,公開,
Queued,キュー追加済,
Quick Entry,クイックエントリー,
Read,読む,
Reference Doctype,参照文書型,
Reference Document Type,参照文書タイプ,
Reference Name,参照名,
Reload,リロード,
Right,右,
Role,役割,
Sales Manager,営業部長,
Sales User,販売ユーザー,
Salutation,敬称（例：Mr. Ms.）,
Saturday,土曜日,
Script,スクリプト,
Session Defaults,セッションのデフォルト,
Source,ソース,
Source Name,ソース名,
Start Date,開始日,
Start Time,開始時間,
Status,ステータス,
Sunday,日曜日,
System Manager,システム管理者,
Task,タスク,
Thursday,木曜日,
Title,タイトル,
Title Field,タイトルフィールド,
To,に,
To Date,日付,
To User,ユーザーへ,
Tuesday,火曜日,
Twilio Number,Twilio番号,
Twilio Settings,Twilio設定,
Type,タイプ,
User,ユーザー,
User Name,ユーザー名,
Validity,正当性,
View Website,ウェブサイトを見る,
Website,ウェブサイト,
Wednesday,水曜日,
blue,青い,
green,緑,
list,リスト,
orange,オレンジ,
purple,紫,
red,赤,
yellow,黄色,
