API Key,एपीआय किल्ली,
API Secret,एपीआय गुपित,
Address,पत्ता,
Amount,रक्कम,
Assigned To,नियुक्त,
Assignment,नेमणूक,
Auth Token,अथ टोकन,
Color,रंग,
Columns,स्तंभ,
Comment,टिप्पणी,
Completed,पूर्ण,
Condition,अट,
Contact,संपर्क,
Contacts,संपर्क,
Content,सामग्री,
Currency,चलन,
Date,तारीख,
Default,मुलभूत,
Description,वर्णन,
Details,तपशील,
DocType,डॉकटाइप,
Document Type,दस्तऐवज प्रकार,
Due Date,देय तारीख,
Duration,कालावधी,
Email,ई-मेल,
Enabled,सक्षम,
End Date,शेवटची तारीख,
Expired,कालबाह्य,
Failed,अयशस्वी,
Filters,फिल्टर,
First Name,प्रथम नाव,
Friday,शुक्रवारी,
From,पासून,
From Date,तारखेपासून,
From User,वापरकर्त्याकडून,
Full Name,पूर्ण नाव,
Gender,लिंग,
Group By,ग्रुप बाय,
High,उच्च,
ID,आयडी,
Icon,चिन्ह,
Image,प्रतिमा,
In Progress,प्रगतीपथावर,
Is Default,मुलभूत आहे,
Is Primary,प्राथमिक आहे,
Is Standard,मानक आहे,
Kanban,Kanban,
Key,की,
Keyboard Shortcuts,कीबोर्ड शॉर्टकट,
Label,लेबल,
Last Name,गेल्या नाव,
Left,डावीकडे,
List,यादी,
Log,लॉग,
Low,कमी,
Medium,मध्यम,
Mention,उल्लेख करा,
Message,संदेश,
Middle Name,मधले नाव,
Mobile No,मोबाइल क्रमांक,
Monday,सोमवार,
Naming Series,नामांकन मालिका,
Note,टीप,
Owner,मालक,
Pending,प्रलंबित,
Phone,फोन,
Position,स्थान,
Priority,प्राधान्य,
Public,सार्वजनिक,
Queued,रांगेत आहे,
Quick Entry,जलद प्रवेश,
Read,वाचा,
Reference Doctype,संदर्भ DocType,
Reference Document Type,संदर्भ दस्तऐवज प्रकार,
Reference Name,संदर्भ नाव,
Reload,रीलोड करा,
Right,अधिकार,
Role,भूमिका,
Sales Manager,विक्री व्यवस्थापक,
Sales User,विक्री सदस्य,
Salutation,नमस्कार,
Saturday,शनिवारी,
Script,स्क्रिप्ट,
Session Defaults,सत्र डीफॉल्ट,
Source,स्रोत,
Source Name,स्रोत नाव,
Start Date,प्रारंभ तारीख,
Start Time,प्रारंभ वेळ,
Status,स्थिती,
Sunday,रविवारी,
System Manager,प्रणाली व्यवस्थापक,
Task,कार्य,
Thursday,गुरुवारी,
Title,शीर्षक,
Title Field,शीर्षक फील्ड,
To,करण्यासाठी,
To Date,तारीख करण्यासाठी,
To User,वापरकर्त्यास,
Tuesday,मंगळवारी,
Twilio Number,ट्वालिओ क्रमांक,
Twilio Settings,ट्विलीओ सेटिंग्ज,
Type,प्रकार,
User,वापरकर्ता,
User Name,वापरकर्त्याचे नाव,
Validity,वैधता,
View Website,वेबसाइट पहा,
Website,वेबसाइट,
Wednesday,बुधवारी,
blue,निळा,
green,हिरवा,
list,यादी,
orange,संत्रा,
purple,जांभळा,
red,लाल,
yellow,पिवळा,
