API Key,API Key,
API Secret,API Secret,
Address,Osoite,
Amount,Summa,
Assigned To,nimetty,
Assignment,toimeksianto,
Auth Token,Todennustunnus,
Color,väri,
Columns,Pylväät,
Comment,Kommentti,
Completed,valmistunut,
Condition,ehto,
Contact,Yhteyshenkilö,
Contacts,Yhteystiedot,
Content,sisältö,
Currency,Valuutta,
Date,Päiväys,
Default,oletus,
Description,Kuvaus,
Details,lisätiedot,
DocType,DOCTYPE,
Document Type,Dokumenttityyppi,
Due Date,eräpäivä,
Duration,Kesto,
Email,Sähköpostiosoite,
Enabled,Aktiivinen,
End Date,päättymispäivä,
Expired,vanhentunut,
Failed,Epäonnistui,
Filters,Suodattimet,
First Name,Etunimi,
Friday,perjantai,
From,Keneltä,
From Date,Päivästä,
From User,Käyttäjältä,
Full Name,Koko nimi,
Gender,Sukupuoli,
Group By,Ryhmittele,
High,korkeus,
ID,ID,
Icon,ikoni,
Image,Kuva,
In Progress,Käynnissä,
Is Default,käytä oletuksena,
Is Primary,On ensisijainen,
Is Standard,on perus,
Kanban,Kanban,
Key,Näppäin,
Keyboard Shortcuts,Pikanäppäimet,
Label,Nimike,
Last Name,Sukunimi,
Left,Ei työsuhteessa,
List,Lista,
Log,Loki,
Low,Alhainen,
Medium,Keskikokoinen,
Mention,Mainita,
Message,Viesti,
Middle Name,Toinen nimi,
Mobile No,Matkapuhelin,
Monday,Maanantai,
Naming Series,Nimeä sarjat,
Note,Muistiinpano,
Owner,Omistaja,
Pending,Odottaa,
Phone,Puhelin,
Position,asento,
Priority,prioriteetti,
Public,Julkinen,
Queued,Jonossa,
Quick Entry,käytä pikasyöttöä,
Read,Luettu,
Reference Doctype,Viite-tietuetyyppi,
Reference Document Type,Viite Asiakirjan tyyppi,
Reference Name,Viitenimi,
Reload,Päivitä,
Right,oikea,
Role,Rooli,
Sales Manager,Myynnin ylläpitäjä,
Sales User,Myynnin peruskäyttäjä,
Salutation,Tervehdys,
Saturday,Lauantai,
Script,kirjoitus,
Session Defaults,Istunnon oletukset,
Source,Lähde,
Source Name,Source Name,
Start Date,aloituspäivä,
Start Time,aloitusaika,
Status,Tila,
Sunday,sunnuntai,
System Manager,Järjestelmän ylläpitäjä,
Task,Tehtävä,
Thursday,Torstai,
Title,otsikko,
Title Field,Otsikkokenttä,
To,jotta,
To Date,Päivään,
To User,Käyttäjälle,
Tuesday,tiistai,
Twilio Number,Twilio-numero,
Twilio Settings,Twilio-asetukset,
Type,tyyppi,
User,käyttäjä,
User Name,Käyttäjätunnus,
Validity,Voimassaolo,
View Website,Näytä verkkosivusto,
Website,Verkkosivusto,
Wednesday,Keskiviikko,
blue,sininen,
green,vihreä,
list,lista,
orange,oranssi,
purple,violetti,
red,punainen,
yellow,keltainen,
