API Key,API کلید,
API Secret,API خفیہ,
Address,پتہ,
Amount,رقم,
Assigned To,مقرر کیا، مقرر کرنا,
Assignment,تفویض,
Auth Token,ایتھ ٹوکن,
Color,رنگین,
Columns,کالم,
Comment,تبصرہ,
Completed,مکمل,
Condition,حالت,
Contact,رابطہ کریں,
Contacts,رابطے,
Content,مواد,
Currency,کرنسی,
Date,تاریخ,
Default,پہلے سے طے شدہ,
Description,تفصیل,
Details,تفصیلات,
DocType,ڈاک ٹائپ,
Document Type,دستاویز کی قسم,
Due Date,اخری تاریخ,
Duration,دورانیہ,
Email,ای میل,
Enabled,فعال,
End Date,آخری تاریخ,
Expired,میعاد ختم ہوگئی,
Failed,ناکام,
Filters,فلٹرز,
First Name,نام,
Friday,جمعہ,
From,سے,
From Date,تاریخ سے,
From User,صارف سے,
Full Name,پورا نام,
Gender,صنفی,
Group By,گروپ بہ,
High,ہائی,
ID,ID,
Icon,شبیہہ,
Image,تصویر,
In Progress,کام جاری ہے,
Is Default,پہلے سے طے شدہ,
Is Primary,پرائمری ہے۔,
Is Standard,معیاری ہے,
Kanban,Kanban,
Key,کلیدی,
Keyboard Shortcuts,کی بورڈ شارٹ کٹس,
Label,لیبل,
Last Name,آخری نام,
Left,بائیں,
List,فہرست,
Log,لاگ,
Low,کم,
Medium,میڈیم,
Mention,ذکر کریں,
Message,پیغام,
Middle Name,درمیانی نام,
Mobile No,موبائل نہیں,
Monday,پیر,
Naming Series,نام سیریز,
Note,نوٹ,
Owner,مالک,
Pending,زیر غور,
Phone,فون,
Position,مقام,
Priority,ترجیح,
Public,پبلک,
Queued,قطار میں,
Quick Entry,فوری اندراج,
Read,پڑھیں,
Reference Doctype,حوالہ DOCTYPE,
Reference Document Type,حوالہ دستاویز کی قسم,
Reference Name,نام کا حوالہ,
Reload,دوبارہ,
Right,دائیں,
Role,کردار,
Sales Manager,منتظم سامان فروخت,
Sales User,سیلز صارف,
Salutation,آداب,
Saturday,ہفتہ,
Script,سکرپٹ,
Session Defaults,سیشن ڈیفالٹس,
Source,ماخذ,
Source Name,ماخذ نام,
Start Date,شروع کرنے کی تاریخ,
Start Time,وقت آغاز,
Status,سٹیٹس,
Sunday,اتوار,
System Manager,سسٹم مینیجر,
Task,ٹاسک,
Thursday,جمعرات,
Title,عنوان,
Title Field,عنوان کے خانے,
To,کرنے کے لئے,
To Date,تاریخ کرنے کے لئے,
To User,صارف کو,
Tuesday,منگل,
Twilio Number,ٹوئیلیو نمبر,
Twilio Settings,ٹوئیلیو کی ترتیبات,
Type,قسم,
User,صارف,
User Name,صارف کا نام۔,
Validity,درست,
View Website,سائٹ,
Website,ویب سائٹ,
Wednesday,بدھ,
blue,نیلے,
green,سبز,
list,فہرست,
orange,مالٹا,
purple,جامنی رنگ,
red,سرخ,
yellow,پیلے رنگ,
