API Key,API atslēga,
API Secret,API Secret,
Address,Adrese,
Amount,Summa,
Assigned To,Norīkoti,
Assignment,uzdevums,
Auth Token,Auth token,
Color,Krāsa,
Columns,kolonnas,
Comment,Komentārs,
Completed,Pabeigts,
Condition,Nosacījums,
Contact,Kontakts,
Contacts,Kontakti,
Content,Saturs,
Currency,Valūta,
Date,Datums,
Default,Pēc noklusējuma,
Description,Apraksts,
Details,Sīkāka informācija,
DocType,DocType,
Document Type,Dokumenta tips,
Due Date,Due Date,
Duration,Ilgums,
Email,E-pasts,
Enabled,Enabled,
End Date,Beigu datums,
Expired,Beidzies,
Failed,Neizdevās,
Filters,Filtri,
First Name,Vārds,
Friday,Piektdiena,
From,No,
From Date,No Datums,
From User,No lietotāja,
Full Name,Pilns nosaukums,
Gender,Dzimums,
Group By,Grupēt pēc,
High,Augsts,
ID,ID,
Icon,Ikona,
Image,Attēls,
In Progress,Gaitā,
Is Default,Vai Default,
Is Primary,Ir primārais,
Is Standard,Vai Standard,
Kanban,Kanban,
Key,Taustiņš,
Keyboard Shortcuts,Tastatūras īsceļi,
Label,Etiķete,
Last Name,Uzvārds,
Left,Kreisais,
List,Saraksts,
Log,log,
Low,Zems,
Medium,Medijs,
Mention,Piemini,
Message,Ziņa,
Middle Name,Otrais vārds,
Mobile No,Mobile Nr,
Monday,Pirmdiena,
Naming Series,Nosaucot Series,
Note,Piezīme,
Owner,Īpašnieks,
Pending,Līdz,
Phone,Telefons,
Position,Amats,
Priority,Prioritāte,
Public,Valsts,
Queued,Rindā,
Quick Entry,Quick Entry,
Read,Lasīt,
Reference Doctype,Atsauce DOCTYPE,
Reference Document Type,Atsauces dokuments Type,
Reference Name,Atsauces nosaukums,
Reload,Pārlādēt,
Right,Tiesības,
Role,Loma,
Sales Manager,Pārdošanas vadītājs,
Sales User,Sales User,
Salutation,Sveiciens,
Saturday,Sestdiena,
Script,Scenārijs,
Session Defaults,Sesijas noklusējumi,
Source,Avots,
Source Name,Source Name,
Start Date,Sākuma datums,
Start Time,Sākuma laiks,
Status,Stāvoklis,
Sunday,Svētdiena,
System Manager,System Manager,
Task,Uzdevums,
Thursday,Ceturtdiena,
Title,Virsraksts,
Title Field,Nosaukums Field,
To,Uz,
To Date,Līdz šim,
To User,Lietotājam,
Tuesday,Otrdiena,
Twilio Number,Twilio numurs,
Twilio Settings,Twilio iestatījumi,
Type,Tips,
User,Lietotājs,
User Name,Lietotājvārds,
Validity,Derīgums,
View Website,Skatīt Website,
Website,Mājas lapa,
Wednesday,Trešdiena,
blue,zils,
green,zaļš,
list,saraksts,
orange,apelsīns,
purple,violets,
red,sarkans,
yellow,dzeltens,
