API Key,ключ API,
API Secret,API Секретний,
Address,Адреса,
Amount,Сума,
Assigned To,Призначено,
Assignment,призначення,
Auth Token,Токен автентифікації,
Color,Колір,
Columns,колони,
Comment,Прокоментуйте,
Completed,Завершено,
Condition,Стан,
Contact,Контакт,
Contacts,контакти,
Content,Зміст,
Currency,Валюта,
Date,Дата,
Default,За замовчуванням,
Description,Опис,
Details,Подробиці,
DocType,DocType,
Document Type,Тип документу,
Due Date,Термін оплати,
Duration,Тривалість,
Email,EMail,
Enabled,Включено,
End Date,Дата закінчення,
Expired,Закінчився,
Failed,Не вдалося,
Filters,Фільтри,
First Name,Ім&#39;я,
Friday,П&#39;ятниця,
From,Від,
From Date,З дати,
From User,Від користувача,
Full Name,Повне ім&#39;я,
Gender,Стать,
Group By,Групувати за,
High,Високий,
ID,ID,
Icon,Значок,
Image,Зображення,
In Progress,В процесі,
Is Default,За замовчуванням,
Is Primary,Первинний,
Is Standard,СТАНДАРТ,
Kanban,Kanban,
Key,Ключ,
Keyboard Shortcuts,Гарячі клавіши,
Label,Етикетка,
Last Name,Прізвище,
Left,Зліва,
List,Список,
Log,Ввійти,
Low,Низький,
Medium,Середній,
Mention,Згадування,
Message,повідомлення,
Middle Name,батькові,
Mobile No,Номер мобільного,
Monday,Понеділок,
Naming Series,Іменування серії,
Note,Примітка,
Owner,Власник,
Pending,До,
Phone,Телефон,
Position,Позиція,
Priority,Пріоритет,
Public,Громадської,
Queued,У черзі,
Quick Entry,Швидкий доступ,
Read,Прочитати,
Reference Doctype,Посилання DocType,
Reference Document Type,Посилання Тип документа,
Reference Name,Довідкове ім’я,
Reload,Оновити,
Right,Право,
Role,Роль,
Sales Manager,Менеджер з продажу,
Sales User,Продажі Користувач,
Salutation,Звертання,
Saturday,Субота,
Script,Сценарій,
Session Defaults,За замовчуванням сесії,
Source,Джерело,
Source Name,ім&#39;я джерела,
Start Date,Дата початку,
Start Time,Час початку,
Status,Стан,
Sunday,Неділя,
System Manager,Менеджер системи,
Task,Завдання,
Thursday,Четвер,
Title,Назва,
Title Field,Назва Область,
To,До,
To Date,По дату,
To User,Користувачеві,
Tuesday,Вівторок,
Twilio Number,Номер Twilio,
Twilio Settings,Налаштування Twilio,
Type,Тип,
User,Користувач,
User Name,Ім&#39;я користувача,
Validity,Термін дії,
View Website,Подивитися веб-сайт,
Website,Веб-сайт,
Wednesday,Середа,
blue,синій,
green,зелений,
list,список,
orange,помаранчевий,
purple,фіолетовий,
red,червоний,
yellow,жовтий,
