API Key,API kulcs,
API Secret,API titkosítás,
Address,Cím,
Amount,Összeg,
Assigned To,Felelős érte,
Assignment,Hozzárendelés,
Auth Token,Auth Token,
Color,Szín,
Columns,Oszlopok,
Comment,Megjegyzés,
Completed,Befejezve,
Condition,Feltétel,
Contact,Kapcsolat,
Contacts,Kapcsolatok,
Content,Tartalom,
Currency,Pénznem,
Date,Dátum,
Default,Alapértelmezett,
Description,Leírás,
Details,Részletek,
DocType,DocType,
Document Type,Dokumentum típus,
Due Date,Határidő,
Duration,Tartam,
Email,Email,
Enabled,Engedélyezve,
End Date,Befejezés dátuma,
Expired,Lejárt,
Failed,Sikertelen,
Filters,Szűrők,
First Name,Vezetéknév,
Friday,Péntek,
From,-tól,
From Date,Dátumtól,
From User,Felhasználótól,
Full Name,Teljes név,
Gender,Neme,
Group By,Csoportosít,
High,Nagy,
ID,ID,
Icon,Ikon,
Image,Kép,
In Progress,Folyamatban,
Is Default,Ez alapértelmezett,
Is Primary,Elsődleges,
Is Standard,Ez alapfelszereltség,
Kanban,Kanban,
Key,Mutató,
Keyboard Shortcuts,Gyorsbillentyűket,
Label,Felirat,
Last Name,Keresztnév,
Left,Elhagyja,
List,Lista,
Log,Napló,
Low,Alacsony,
Medium,Közepes,
Mention,Említés,
Message,Üzenet,
Middle Name,Középső név,
Mobile No,Mobil:,
Monday,Hétfő,
Naming Series,Elnevezési sorozatok,
Note,Jegyzet,
Owner,Tulajdonos,
Pending,Függő,
Phone,Telefon,
Position,Pozíció,
Priority,Prioritás,
Public,Nyilvános,
Queued,Sorba állított,
Quick Entry,Gyors bevitel,
Read,Olvas,
Reference Doctype,Referencia Doctype,
Reference Document Type,Referencia Dokumentum típus,
Reference Name,Referencia név,
Reload,Reload,
Right,Jobb,
Role,Beosztás,
Sales Manager,Értékesítési manager,
Sales User,Értékesítési Felhasználó,
Salutation,Megszólítás,
Saturday,Szombat,
Script,Forgatókönyv,
Session Defaults,Munkamenet alapértelmezései,
Source,Forrás,
Source Name,Forrá név,
Start Date,Kezdés dátuma,
Start Time,Kezdés ideje,
Status,Állapot,
Sunday,Vasárnap,
System Manager,Rendszer menedzser,
Task,Feladat,
Thursday,Csütörtök,
Title,Cím,
Title Field,Cím mező,
To,Nak nek,
To Date,Dátumig,
To User,Felhasználónak,
Tuesday,Kedd,
Twilio Number,Twilio szám,
Twilio Settings,Twilio beállítások,
Type,Típus,
User,használó,
User Name,Felhasználónév,
Validity,Érvényesség,
View Website,Weboldal megtekintése,
Website,Weboldal,
Wednesday,Szerda,
blue,kék,
green,zöld,
list,lista,
orange,narancs,
purple,lila,
red,piros,
yellow,sárga,
