API Key,API Key,
API Secret,API secret,
Address,Adreça,
Amount,Quantitat,
Assigned To,Assignat a,
Assignment,assignació,
Auth Token,Token d&#39;autenticació,
Color,Color,
Columns,columnes,
Comment,Comentar,
Completed,Acabat,
Condition,Condició,
Contact,Contacte,
Contacts,Contactes,
Content,Contingut,
Currency,Moneda,
Date,Data,
Default,Defecte,
Description,Descripció,
Details,Detalls,
DocType,DocType,
Document Type,tipus de document,
Due Date,Data De Venciment,
Duration,Durada,
Email,Correu electrònic,
Enabled,Activat,
End Date,Data de finalització,
Expired,Caducat,
Failed,Fracassat,
Filters,Filtres,
First Name,Nom,
Friday,Divendres,
From,Des,
From Date,Des de la data,
From User,De l’Usuari,
Full Name,Nom complet,
Gender,Gènere,
Group By,Agrupar per,
High,Alt,
ID,identificació,
Icon,Icona,
Image,Imatge,
In Progress,En progrés,
Is Default,És per defecte,
Is Primary,És primària,
Is Standard,És Standard,
Kanban,Kanban,
Key,Clau,
Keyboard Shortcuts,Dreceres de teclat,
Label,Etiqueta,
Last Name,Cognoms,
Left,Esquerra,
List,Llista,
Log,Sessió,
Low,Sota,
Medium,Medium,
Mention,Menció,
Message,Missatge,
Middle Name,Segon nom,
Mobile No,Número de Mòbil,
Monday,Dilluns,
Naming Series,Sèrie de nomenclatura,
Note,Nota,
Owner,Propietari,
Pending,Pendent,
Phone,Telèfon,
Position,Posició,
Priority,Prioritat,
Public,Públic,
Queued,En cua,
Quick Entry,Entrada ràpida,
Read,Llegir,
Reference Doctype,Reference DocType,
Reference Document Type,Referència Tipus de document,
Reference Name,Nom de referència,
Reload,Recarregar,
Right,Dreta,
Role,Rol,
Sales Manager,Gerent De Vendes,
Sales User,Usuari de vendes,
Salutation,Salutació,
Saturday,Dissabte,
Script,Guió,
Session Defaults,Defectes predeterminats de la sessió,
Source,Font,
Source Name,font Nom,
Start Date,Data De Inici,
Start Time,Hora d'inici,
Status,Estat,
Sunday,Diumenge,
System Manager,Administrador del sistema,
Task,Tasca,
Thursday,Dijous,
Title,Títol,
Title Field,Title Field,
To,A,
To Date,Fins La Data,
To User,A l&#39;Usuari,
Tuesday,Dimarts,
Twilio Number,Número Twilio,
Twilio Settings,Configuració de Twilio,
Type,Tipus,
User,Usuari,
User Name,Nom d’Usuari,
Validity,Validesa,
View Website,Veure Lloc Web,
Website,Lloc web,
Wednesday,Dimecres,
blue,blau,
green,verd,
list,llista,
orange,taronja,
purple,porpra,
red,vermell,
yellow,groc,
