API Key,API ključ,
API Secret,API tajna,
About,O,
Address,Adresa,
Apply To,Primijeni na,
Assigned To,Dodijeljeno,
Assignment,Zadatak,
Color,Boja,
Columns,Kolone,
Comment,Komentar,
Completed,Završeno,
Condition,Uslov,
Contact,Kontakt,
Content,Sadržaj,
Currency,Valuta,
Date,Datum,
Default,Zadano,
Description,Opis,
Details,Detalji,
DocType,DocType,
Document Type,Vrsta dokumenta,
Done,Gotovo,
Due Date,Krajnji rok,
Duration,Trajanje,
Email,E-pošta,
Email Sent At,E-pošta poslana u,
Enabled,Omogućeno,
End Date,Datum završetka,
Expired,Isteklo,
Failed,Neuspješno,
Filters,Filteri,
First Name,Ime,
Form,Obrazac,
Frappe Support,Frappe podrška,
Friday,Petak,
From,Od,
From Date,Od datuma,
From User,Od korisnika,
Full Name,Puno ime,
Gender,Spol,
Group By,Grupiši po,
High,Visoka,
ID,ID,
Icon,Ikona,
Image,Slika,
In Progress,U toku,
Is Default,Zadano je,
Is Primary,Primarno je,
Is Standard,Je standardno,
Kanban,Kanban,
Key,Ključ,
Keyboard Shortcuts,Prečice na tastaturi,
Label,Oznaka,
Last Name,Prezime,
Left,Lijevo,
List,Lista,
Log,Dnevnik,
Log out,Odjava,
Low,Nisko,
Medium,Srednje,
Mention,Spominjanje,
Message,Poruka,
Middle Name,Srednje ime,
Mobile No,Broj mobilnog,
Monday,Ponedjeljak,
My Profile,Moj profil,
My Settings,Moje postavke,
Naming Series,Imenovanje serije,
Note,Napomena,
Pending,Na čekanju,
Phone,Telefon,
Position,Pozicija,
Priority,Prioritet,
Public,Javno,
Read,Čitaj,
Reference Document Type,Referentna vrsta dokumenta,
Reload,Ponovo učitaj,
Right,Desno,
Role,Uloga,
Script,Skripta,
Session Defaults,Sesije zadano,
Title Field,Polje naslova,
To User,Za korisnika,
Toggle Full Width,Prebaci punu širinu,
Toggle Theme,Prebaci temu,
User Name,Korisničko ime,
View Website,Pogledaj web stranicu,
blue,plava,
cyan,cijan,
gray,sivo,
green,zeleno,
list,lista,
orange,narandžasta,
pink,roze,
purple,ljubičasta,
red,crveno,
yellow,žuta,
